doc_id,doc_type,split,author_id,lang,genre,primary_genre,source,token_length,content,content_len_chars,x,y
mix_000442,candidate,train,5ebff6b53f6fde5c63736044a6148db11ac4efbfbe7342d5e43d20b3f3fe61f1,ar,poetry,poetry,arabic_poetry,1992,هَل تَعرِفُ الدارَ عَفا رَسمُها بِالحَضرِ فَالرَوضَةِ مِن آمِدِ دارٌ لِخَودٍ طَفلَةٍ رُؤدَةٍ بانَت فَأَمسى حُبُّها عامِدي بَيضاءَ مِثلَ الشَمسِ رَقراقَةٍ تَبسِمُ عَن ذي أُشُرٍ بارِدِ لَم يُخطِ قَلبي سَهمُها إِذ رَمَت يا عَجَباً مِن سَهمِها القاصِدِ يا أَيُّها القَرمُ الهِجانُ الَّذي يَبطِشُ بَطشَ الأَسَدِ اللّابِدِ وَالفَاعِلُ الفِعلَ الشَريفَ الَّذي يُنمى إِلى الغائِبِ وَالشاهِدِ كَم قَد أُسَدّي لَكَ مِن مِدحَةٍ تُروي مَعَ الصادِرِ وَالوارِدِ وَكَم أَجبنا لَكَ مِن دَعوَةٍ فَاِعرِف فَما العارِفُ كَالجاحِدِ نَحنُ حَمَيناكَ وَما تَحتَمي في الرَوعِ مِن مَثنى وَلا واحِدِ يَومَ اِنتَصَرنا لَكَ مِن عابِدِ وَيَومَ أَنجَيناكَ مِن خالِدِ وَوَقعَةَ الرَيِّ الَّتي نِلتَها بِجَحفَلٍ مِن جَمعِنا عاقِدِ وَكَم لَقينا لَكَ مِن واتِرٍ يَصرِفُ نابَي حَانِقٍ حارِدِ ثُمَّ وَطِئناهُ بِأَقدامِنا وَكانَ مِثلَ الحَيَّةِ الراصِدِ إِلى بَلاءٍ حَسَنٍ قَد مَضى وَأَنتَ في ذَلِكَ كَالزاهِدِ فَاِذكُر أَيادينا وَآلاءَنا بِعَودَةٍ مِن حِلمِكَ الراشِدِ وَيَومَ الاهوازِ فَلا تَنسَهُ لَيسَ الثَنا وَالقَولُ بِالبائِدِ إِنّا لَنَرجوكَ كَما نَرتَجي صَوبَ الغَمامِ المُبرِقِ الراعِدِ فَاِنفَح بِكَفَّيكَ وَما ضَمَّتا وَاِفعَل فَعالَ السيدِ الماجِدِ مالَكَ لا تُعطي وَأَنتَ اِمرُؤٌ مُثرٍ مِنَ الطارِفِ وَالتالِدِ تَجبي سِجِستانَ وَما حَولَها مُتَّكِئاً في عَيشِكَ الراغِدِ لا تَرهَبُ الدَهرَ وَأَيّامَهُ وَتَجرُدُ الأَرضَ مَعَ الجارِدِ إِن يَكُ مَكروهٌ تَهِجنا لَهُ وَأَنتَ في المَعروفِ كَالراقِدِ ثُمَّ تَرى أَنّا سَنَرضى بِذا كَلّا وَرَبِّ الراكِعِ الساجِدِ وَحُرمَةِ البَيتِ وَاَستارِهِ وَمَن بَهِ مِن ناسِكٍ عابِدِ تِلكَ لَكُم أُمنِيَّةٌ باطِلٌ وَغَفوَةٌ مِن حُلُمِ الراقِدِ ما أَنا إِن هاجَكَ مِن بَعدِها هَيجٌ بِآتيكَ وَلا كابِدِ وَلا إِذا ناطوكَ في حَلقَةٍ بِحامِلٍ عَنكَ وَلا فاقِدِ فَأَعطِ ما أَعطَيتَهُ طَيِّباً لا خَيرَ في المَنكودِ وَالناكِدِ وَأَنجِزِ الوَعدَ إِذا قُلتَهُ لَيسَ الَّذي يُنجِزُ كَالواعِدِ نَحنُ وَلَدناكَ فَلا تَجفُنا وَاللَهُ قَد وَصّاكَ بِالوالِدِ إِن تَكُ مِن كِندَةَ في بَيتِها فَإِنَّ أَخوالَكَ مِن حاشِدِ شَمُّ العَرانينِ وَأَهلُ النَدى وَمُنتَهى الضيفانِ وَالرائِدِ كَم فيهِمُ مِن فارِسٍ مُعلَمٍ وَسائِسٍ لِلجَيشِ أَو قائِدِ وَراكِبٍ لِلهَولِ يَجتابُهُ مِثلَ شِهابِ القَبَسِ الواقِدِ أَو مَلَأً يُشفى بِأَحلامِهِم مِن سَفَهِ الجاهِلِ وَالمارِدِ لَم يَجعَلِ اللَهُ بِأَحسابِنا نَقصاً وَما الناقِصُ كَالزائِدِ وَرُبَّ خالٍ لَكَ في قَومِهِ فَرعٌ طَويلُ الباعِ وَالساعِدِ يَحتَضِرُ البَأسَ وَما يَبتَغي سِوى إِسارِ البَطَلِ الماجِدِ وَالطَعنِ بِالرايَةِ مُستَمكِناً في الصَفِّ ذي العادِيَةِ الناهِدِ فَاِرتَح لِأَخوالِكَ وَاِذكُرهُمُ,2440,-32.589214,29.90543
mix_000115,query,train,1acfcd8dcf28e1b4b9300eb668ea2472cb5b006081140172507567863324ddd3,ar,poetry,poetry,arabic_poetry,201,وساق صبيح للصبوح دعوته فقام وفي أجفانه سينة الغمض يطوف بكاسات العقار كأنجم فمن بين منقض علينا ومنفض وقد نشرت أيدي الجنوب مطارفاً على الجو دكناً والحواشي على الأرض يطرزها قوس الغمام بأصفر على أحمر في أخضر تحت مبيض كأذيال أقبلت في غلائل مصبغة والبعض أقصر من بعض,259,-14.319085,39.719734
mix_001586,query,train,3347f0865ccdcb7aca76c9e6f824a699e73dd62e84811162b43a9f10114e8059,ar,news,news,babel_briefings,185,تقترب دول «مجموعة السبع» من تفعيل تعديل طموح في نظام الضرائب، تفرض بموجبه المزيد من الرسوم على عمالقة التكنولوجيا الأميركية: «غوغل»، «آبل»، «فيسبوك»، «أمازون».وأكدت دول المجموعة: (فرنسا، ألمانيا، المملكة المتحدة، الولايات المتحدة، كندا، اليابان، وإيطاليا),255,-1.1386839,39.219223
mix_001759,candidate,train,497181fd1afa07abe2b25fcfa4b5fb62b8e2ae8b5d14aabae3b291635fc38da2,ar,news,news,babel_briefings,108,"كشف موقع ""تشاينا تليكوم"" الصيني عن شكل ومواصفات هاتف أوبو A93 5G، الذي يدعم شبكات الجيل الخامس. قبل أسبوع، كشفت شركة كوالكوم عن معالج Snapdragon 480 SoC، الذي",158,-3.4768293,28.144617
mix_002594,query,train,a6aa8db2759507e5e50d4cef1d62326621a7da783240de58d38f10ebe3abaaf8,ar,news,news,babel_briefings,76,احتل محمد صلاح نجم ليفربول الإنجليزي والمنتخب الوطني المركز 43 ضمن قائمة أعلى 100 لاعب أجرًا في العالم.,103,1.6616651,37.73445
mix_003136,query,train,ed2a205646886e2793c33ba72fea1910180bf740877cd394a0846abb531b0f51,ar,news,news,babel_briefings,78,نتيجة مباراة النادي الأهلي وسموحة في إطار مباريات الجولة الحادية عشر من بطولة الدوري المصري الممتاز الموسم الجاري 2020-2021.,124,-4.5720825,47.384594
mix_002695,query,train,b57e9cdd8f4af8bbc4307a1d1e57ce557b92f8cacb057256317e09e1e2cf2ecf,ar,news,news,babel_briefings,98,نيكي يرتفع والمخاوف حيال صحة رئيس الوزراء آبي تلقي بظلالها &#039;نيكي يرتفع والمخاوف حيال صحة رئيس الوزراء آبي تلقي بظلالها&#039;,129,-12.439484,27.928463
mix_006335,candidate,train,af523d5151d2b798af24d231d304efd2a23075b62859a81a108aba49b44473d7,ar,social_media/people,social_media,exorde,64,وتحررت درعا الحمد لله يا حمزة الله يفرجينا بالظالم يوم والدكتور واقف على الدور بإذن الله..,90,-12.598767,36.403255
mix_001859,query,train,53c52afa241135ffab8bfe19c0d5de3a5914d008729db5f2bf0681b157740f20,ar,news,news,babel_briefings,118,ضربت الفوضى الدقائق الأخيرة من مباراة كوت ديفوار مع إثيوبيا أمس، ضمن التصفيات المؤهلة لكأس أمم أفريقيا، بعد انهيار الحكم تشارلز بولو وسقوطه أرضاً في حالة إغماء.,160,-7.8222656,44.67261
mix_002145,candidate,train,742a9dad52cb209b89c34aeab54be95be9494e710a38eb308ba74346141c0b29,ar,news,news,babel_briefings,91,نفى الدكتور محمد عوض تاج الدين مستشار رئيس الجمهورية للشؤون الصحية والوقائية صحة رسالة صوتية متداولة على مواقع التواصل الاجتماعي,128,-5.1486216,41.492252
mix_007470,candidate,train,f3dbfd0b09aae2178e68ad58c8fc92f9ec025a277f9768488d2e1b50ed1396ed,ar,social_media/environment,social_media,exorde,96,حالة الطقس في جباليا:\nالوصف: غيوم قاتمة\nدرجة الحرارة: ٢١.٤١°C\nالرطوبة: ٣٣%\nسرعة الرياح: ١.٥٦ م/ث\n\n#Palestine #Weather,123,-9.346935,29.17207
mix_002627,query,train,abdcfc2851f8b391dfe0a314ad6a6c7fbc0685d9eea48e8cbd287f1c69f8727f,ar,news,news,babel_briefings,167,الاقتصادي - السعودية: أعلنت الشركة السعودية لإنتاج الأنابيب الفخارية الفخارية اليوم عن النتائج المالية للربع الثالث من العام الجاري، بتراجع 38% إلى 910 ألف ريال، مقابل 1.47 مليون ريال في الربع المماثل من 2019. وأوضحت الشركة في بيان لها على السوق المالية تدا…,258,-0.07589739,32.40381
mix_002147,query,train,74957c87ecb5e57f467ecece9d13afcdf7f05e7b9319a576ea91b236fc6b9f4a,ar,news,news,babel_briefings,179,حددت هيئة الصحة بدبي، ضوابط للتعامل مع الحالات المصابة بكوفيد-19 في المنشآت التعليمية والأكاديمية، من قبل المنشآت الصحة الواقعة بها، من خلال لائحة إرشادية أصدرتها أخيراً.وأوضحت الهيئة في تعميم وجهته إلى جميع المنشآت الصحية المرخصة من قبلها، في المنشآت الت,255,-1.6499052,37.51718
mix_001592,query,train,338fcf62c29cdaa57805727b3a066a97cb7cf5bc87c5b7d8e61efd38d7274d8e,ar,news,news,babel_briefings,84,بعد تقديم رافاييل فاران رسميًا كلاعب جديد في صفوف مانشستر يونايتد، جلسنا مع المدافع الفرنسي لنجري معه حوارًا مطولًا,115,-8.384375,30.316374
mix_005218,query,train,6e1dd3320cba3107531953d3b0efe229a0b9254ee0700389e42efd6f5bb7634b,ar,social_media/finance,social_media,exorde,73,أصدر بنك السودان المركزي تعميما وجه بموجبه كافة المصارف العاملة بتبسيط إجراءات فتح الحسابات المصرفية.,103,1.1010587,40.06697
mix_002975,query,train,d91fd1c5c39536c258db360e9f4d3583ca184caa5f510320940aced42360a82f,ar,news,news,babel_briefings,95,"كشفت شركة ""Caviar"" الروسية النقاب عن إصدار محدود من هاتف ""iPhone 12 Pro"" جديد مستوحى من تصميم الدوائر القديمة لجهاز ""Apple I"" الأصلي. وأصدر التصميم الخاص",153,-2.1630442,27.868208
mix_003634,candidate,train,1259c98e8c1e2f13212956d367cfb8a94560f3303889e1fefb162079cf9a2be0,ar,social_media/environment,social_media,exorde,61,فولهام كازا بيا ماينز مونبلييه ڪۆد خضم مباشر ▬باث▬اند▬بوٕدي▬ ← A4TU,67,-59.337475,15.957059
mix_000579,query,train,81b823c2f26bd9a8311cc2b65c53761458ca4e45b00acadbe0d708b6ad5f72c6,ar,poetry,poetry,arabic_poetry,62,أَمّا إِيادٌ فَقَد جاءَت بِها بِدَعاً في ما جَنى البَعضُ إِذما البَعضُ راضيها,77,-21.025364,32.028427
mix_007284,candidate,train,e7eaea7652eab1bd2ba1fd949f775d8ec6693a2fa470a4552b1bb04d2d603383,ar,social_media/technology,social_media,exorde,46,مايوركا الوحدة نوتنغهام فورست أروكا بارما ▬إيهٮرب▬ ← CUC6184,60,-3.4999878,11.254204
mix_004532,query,train,43ac6188570d8aa101fbade8b2dd9383305904b29e47c48b235b19580e63dbad,ar,social_media/politics,social_media,exorde,147,افتتح عبدالحميد الدبيبة، رئيس حكومة الوحدة المؤقتة، اليوم الأحد، فعاليات منتدى ومعرض ليبيا للوسائل الأمنية والتجهيزات الحديثة، الذي نظمه المركز الليبي للدراسات الاستراتيجية والأمن الوطني.,193,0.6168671,42.174118
mix_001000,candidate,train,e7b6baee6ff098a684d78068beb9221d2a12a3278986d8c8cf74ebfe85e6632a,ar,poetry,poetry,arabic_poetry,108,أو لست تعرفه واتبع لأهل تقى وإن ترد تعرف الله الذي ظهرت آياته فاتبع الأصحاب والرُفقا وهم أولوا العلم علم الله سادتنا وكن بهم مؤمناً تلحق بمن سبقا,145,-12.481185,35.444195
mix_001221,candidate,train,0b95f54ad30d9565b7ea0067703d7fa6b6896b3ac00da3006c0f3f657fbc4a6f,ar,news,news,babel_briefings,184,"قال الفنان صلاح عبد الله، إن فيلم ""الفرح"" ودوره وشخصية ""صلاح وردة"" بالفيلم صعبة جدا، وأن هذه الشخصية ""وجعتني جدا"" وسببت لى ألم شديد لدرجة أني قلت يارب صلاح عبد الله لا يكون صلاح وردة وانا اشاهد عدد كبير من الفنانيين والشهرة معاهم فى فترة من عمرهم وفى اوقات اخ…",260,-13.777268,45.325165
mix_000366,query,train,4d210d19e98dcc2d89050a897ae26aa4e97b361331059b4bc09c20b65702a7f4,ar,poetry,poetry,arabic_poetry,128,لِيَفُوزَ بِالآمَالِ مِن ضَمَّاتِهِ حَتَّى إذَا هَامَ الكَرَى بِجُفُونِهِ وَامتَدَّ فِي عَضُدَيَّ طَوعَ سِنَاتِهِ عَزَمَ الغَرَامُ عَلَيَّ فِي تَقبِيلِهِ,153,-29.33908,29.317028
mix_003501,query,train,0be9c67a7dae7717fc4fb2b8985862cedefc120d151f0e01d49b4b141eca1ee6,ar,social_media/people,social_media,exorde,77,إيفرتون الحزم وولفرهامبتون واندررز شتوتغارت برشلونة ڪۆد خضم مباشر ▬بشرة▬كير▬بشره▬ ← A77,87,-62.45032,15.987593
mix_000219,query,train,3068017dce5bdab2be92e3e6ce0124c7896731e97eb7d01a1b31b1a027548fc7,ar,poetry,poetry,arabic_poetry,103,فأورثني الصِّدقَ حدودُ صدقٍ مضوا متتابعين ذوو فِعال بآيد منكبٍ وأشدِّ ركنٍ وأنزه طعمة وأعفِّ بال وإني في الحداثة رِستُ عَمرَاً,126,-16.360563,32.952694
mix_002260,candidate,train,812891367f8dba6e855cd19fb3e7731f7dba3d0fac12a3291caa4e30c9a3233a,ar,news,news,babel_briefings,89,أعلنت مايكروسوفت Microsoft رسميا عن نظام Windows 11 ويندوز 11، ما هي مميزات ويندوز 11 الجديدة ؟ موعد توفر ويندوز 11 وكيفية تحميل Windows 11,139,-4.313389,25.151548
mix_003296,query,train,00b8c2e930b2aeadaf3723e1a48bf0f0bce1e46b904e58653d98b9729f2e3f5f,ar,social_media/sports,social_media,exorde,225,أصدر النادي الأهلي بيانًا رسميًا يطلب من خلاله تأجيل مباراة إنبي المقبلة في بطولة كأس الرابطة المحترفة. اقرأ أيضًا.. تعليق مثير من كولر على التعادل أمام أورلاندو ورسالة نارية قبل مواجهات انتركونتيننتال ” خطأ كبير”.. وائل جمعة يفتح النار على كولر بسبب ثنائي الأهلي بعد التعادل,288,-7.891151,44.17506
mix_007783,candidate,train,4f20d40b5d4902b4c32e9e2ab0e6041cabb723371b79382d1448a1c11a01af9c,ar,literature,literature,wikisource,242,فقدرت أن إسراعها إلى النوم في هذه الساعة سيبعث الريبة. ولا سبيل إلى التفكير في تكلف المرض: فان الطاهية اليعقوبية خليقة أن تفضح هذا المكر. فلبثت على هذا النحو مفكرة لحظات، ثم إذا هي بهدوء وبساطة وحياء، ملؤه الجلال تخرج من ثيابها أمامي، ثم تدخل في سريرها وتأمرني أن أخلع نعلي وأتجرد من ثيابي وهي تقول: يجب أن تكون خليلي وان نفاجأ في هذه الحال.,341,-6.225021,37.609413
mix_001855,candidate,train,53956a5b532c015560f116f1f338c853702c228fb457b4e45e079617590a51c0,ar,news,news,babel_briefings,96,إنه مطلع شهر سبتمبر، لذا من الطبيعي أن تخطط شركة Apple لحدث ما، ولكن بفضل فيروس كورونا، سيكون حدث الثلاثاء المقبل غريبًا بعض الشيء.,131,4.5739646,31.366434
mix_002537,query,train,a1a44deb51991f40955e13bbdf5121d27c4fc5cc5fc8fe0d42b4e2738b1b37dd,ar,news,news,babel_briefings,69,"اخبار المرأة : دينا الشربيني تدخل عالم المنصات الرقمية ببطولة &quot;آخر دور&quot; newspress Sun, 10/03/2021 - 06:16...",118,-10.835048,19.629133
mix_005438,query,train,79b7b83845c016ef86ec54efcfdc04971d804f084a1349412fb90b2704e9190a,ar,social_media/science,social_media,exorde,212,حل اسايمنت حل واجبات حل كويزات كتابة بحوث تلخيص ارتيكل عروض بوربوينت بحوث جامعية تلخيص كتب ورقة علمية جامعة القصيم جامعة جدة جامعة طيبة جامعة الأميرة نورة جامعة الملك سعود جامعة تبوك جامعة الطائف جامعة شقراء جامعة جازان الجامعة العربية جامعة حفر الباطن جامعة الملك عبدالعزيز,274,-2.6068969,13.468145
mix_005186,candidate,train,6c97f7533610a82f0f394947e6823576de70df51e6f70047ae4d333aa570dcec,ar,social_media/finance,social_media,exorde,69,البنك الدولي يعلن تخصيص مبلغ قياسي قدره مئة مليار دولار لأشد الدول فقرا #eXtranews #بهيرة_الشافعي,97,-7.924961,25.74358
mix_001934,query,train,5ca2d897ee677682dd38bd2b9187d57ff8b430d2b2424d7a05fbcbe3f53e91b1,ar,news,news,babel_briefings,171,أشاد الاتحاد الآسيوي لكرة القدم بجهود اتحاد الإمارات واللجنة المحلية المنظمة لمباريات المجموعة الثانية في دوري أبطال آسيا التي استضافتها الشارقة مؤخراً، وشهدت نجاحاً باهراً على الصعيد التنظيمي، حيث أكد الاتحاد القاري أن اتحاد الإمارات واللجنة المحلية قامو,255,-2.1365314,48.0067
